14808.03,0,0,7,0,1
14808.13,0,0,7,0,1
14808.13,0,0,7,0,1
14814.35,1,0,3,458,1
14814.45,0,0,3,458,1
14814.55,0,0,3,458,1
14814.66,1,0,3,458,1
14814.75,0,0,3,458,1
14814.86,1,0,4,0,1
14814.96,0,2,4,0,1
14815.06,0,0,4,0,1
14815.16,1,0,4,0,1
14815.26,1,0,4,0,1
14815.36,1,0,5,0,1
14815.46,1,2,5,0,1
14815.56,1,0,5,0,1
14815.66,1,2,5,0,1
14815.76,1,0,5,0,1
14815.93,1,2,7,0,1
14816.03,0,0,7,0,1
14816.13,0,0,7,0,1
14816.24,0,0,7,0,1
14816.33,1,0,7,0,1
14816.44,1,2,7,0,1
14816.54,1,0,7,0,1
14816.64,1,0,7,0,1
14816.74,1,2,7,0,1
14816.84,1,2,7,0,1
14816.94,1,0,7,0,1
14817.04,1,2,7,0,1
14817.14,1,0,7,0,1
14817.14,0,0,7,0,1
14817.77,1,0,3,293,1
14817.87,1,2,3,293,1
14817.97,0,0,3,293,1
14818.07,0,0,4,0,1
14818.17,0,0,4,0,1
14818.27,0,0,4,0,1
14818.37,0,0,4,0,1
14818.47,0,0,4,0,1
14818.57,0,0,5,0,1
14818.67,0,0,5,0,1
14818.78,0,0,5,0,1
14818.88,0,0,5,0,1
14818.97,0,0,5,0,1
14819.15,0,0,7,0,1
14819.25,0,0,7,0,1
14819.35,0,0,7,0,1
14819.45,0,0,7,0,1
14819.55,0,0,7,0,1
14819.65,1,0,7,0,1
14819.75,0,0,7,0,1
14819.85,1,0,7,0,1
14819.85,0,0,7,0,1
14820.33,1,2,3,577,1
14820.43,1,0,3,577,1
14820.53,1,2,3,577,1
14820.63,1,2,3,577,1
14820.73,1,0,3,577,1
14820.83,1,2,3,577,1
14820.93,0,0,4,0,1
14821.03,0,0,4,0,1
14821.13,0,0,4,0,1
14821.23,0,0,4,0,1
14821.33,0,0,4,0,1
14821.43,0,0,5,0,1
14821.54,0,0,5,0,1
14821.64,0,0,5,0,1
14821.74,0,0,5,0,1
14821.84,0,0,5,0,1
14822.01,0,0,7,0,1
14822.11,0,0,7,0,1
14822.21,0,2,7,0,1
14822.31,0,0,7,0,1
14822.41,0,0,7,0,1
14822.51,0,0,7,0,1
14822.61,0,0,7,0,1
14822.71,0,0,7,0,1
14822.71,0,0,7,0,1
15063.31,1,0,9,670,1
15063.41,0,0,9,670,1
15063.51,1,0,9,670,1
15063.61,1,2,9,670,1
15063.71,1,0,9,670,1
15063.81,1,0,9,670,1
15063.91,1,0,9,670,1
15064.01,0,0,9,0,1
15064.12,1,0,9,0,1
15064.21,0,0,9,0,1
15064.32,1,0,9,0,1
15064.42,1,0,9,0,1
15064.52,1,2,9,0,1
15064.62,1,2,9,0,1
15064.72,1,0,9,0,1
15064.82,1,0,9,0,1
15064.92,1,2,9,0,1
15065.09,1,0,9,0,1
15065.19,1,2,9,0,1
15065.29,1,2,9,0,1
15065.39,1,0,9,0,1
15065.49,1,2,9,0,1
15065.59,1,0,9,0,1
15065.70,0,0,9,0,1
15065.79,0,0,9,0,1
15065.79,0,0,7,0,1
15066.68,1,0,9,549,0
15066.78,1,0,9,549,0
15066.88,1,2,9,549,0
15066.99,1,2,9,549,0
15067.08,1,0,9,549,0
15067.19,1,2,9,549,0
15067.29,1,0,9,0,0
15067.39,0,0,9,0,0
15067.49,0,0,9,0,0
15067.59,0,0,9,0,0
15067.69,0,0,9,0,0
15067.79,0,0,9,0,0
15067.89,0,0,9,0,0
15067.99,0,0,9,0,0
15068.09,0,0,9,0,0
15068.19,0,0,9,0,0
15068.36,0,0,9,0,0
15068.46,0,0,9,0,0
15068.57,0,0,9,0,0
15068.67,0,0,9,0,0
15068.77,0,0,9,0,0
15068.87,0,0,9,0,0
15068.97,0,0,9,0,0
15069.07,0,0,9,0,0
15069.07,0,0,7,0,0
22006.49,1,0,9,662,1
22006.59,1,0,9,662,1
22006.69,0,0,9,662,1
22006.79,1,0,9,662,1
22006.89,1,2,9,662,1
22006.99,1,0,9,662,1
22007.09,1,2,9,662,1
22007.19,1,0,9,0,1
22007.29,0,2,9,0,1
22007.39,0,0,9,0,1
22007.49,0,0,9,0,1
22007.59,0,0,9,0,1
22007.69,0,0,9,0,1
22007.79,0,0,9,0,1
22007.89,0,0,9,0,1
22007.99,0,0,9,0,1
22008.09,0,0,9,0,1
22008.27,0,0,9,0,1
22008.37,0,0,9,0,1
22008.47,0,0,9,0,1
22008.57,0,0,9,0,1
22008.67,0,0,9,0,1
22008.77,0,0,9,0,1
22008.87,0,0,9,0,1
22008.97,0,0,9,0,1
22008.97,0,0,7,0,1
22012.51,1,0,3,302,1
22012.61,1,0,3,302,1
22012.72,1,2,3,302,1
22012.82,1,0,3,302,1
22012.92,1,2,4,0,1
22013.02,1,0,4,0,1
22013.12,1,2,4,0,1
22013.22,0,0,4,0,1
22013.32,0,0,4,0,1
22013.42,0,0,5,0,1
22013.52,1,0,5,0,1
22013.62,1,0,5,0,1
22013.72,1,0,5,0,1
22013.82,0,0,5,0,1
22013.99,0,0,7,0,1
22014.09,0,0,7,0,1
22014.19,0,0,7,0,1
22014.30,0,0,7,0,1
22014.40,0,0,7,0,1
22014.50,0,0,7,0,1
22014.60,0,0,7,0,1
22014.70,0,0,7,0,1
22014.70,0,0,7,0,1
23385.66,1,0,3,505,1
23385.76,1,0,3,505,1
23385.86,0,2,3,505,1
23385.96,1,0,3,505,1
23386.06,1,2,3,505,1
23386.16,1,0,3,505,1
23386.26,1,2,4,0,1
23386.36,1,2,4,0,1
23386.46,1,2,4,0,1
23386.56,1,2,4,0,1
23386.66,1,2,4,0,1
23386.76,1,2,5,0,1
23386.86,1,2,5,0,1
23386.96,1,2,5,0,1
23387.06,1,0,5,0,1
23387.16,1,0,5,0,1
23387.34,1,2,7,0,1
23387.44,0,2,7,0,1
23387.54,0,2,7,0,1
23387.64,0,0,7,0,1
23387.74,0,0,7,0,1
23387.84,0,0,7,0,1
23387.94,1,0,7,0,1
23388.04,1,0,7,0,1
23388.14,1,0,7,0,1
23388.24,1,2,7,0,1
23388.34,1,0,7,0,1
23388.44,1,2,7,0,1
23388.54,1,0,7,0,1
23388.64,1,2,7,0,1
23388.74,1,0,7,0,1
23388.84,1,2,7,0,1
23388.84,0,0,7,0,1
23412.88,1,0,9,507,1
23412.98,1,2,9,507,1
23413.08,1,2,9,507,1
23413.18,1,0,9,507,1
23413.28,1,2,9,507,1
23413.39,0,0,9,507,1
23413.49,0,0,9,0,1
23413.59,0,0,9,0,1
23413.69,0,0,9,0,1
23413.79,0,0,9,0,1
23413.89,0,0,9,0,1
23413.99,0,0,9,0,1
23414.09,0,0,9,0,1
23414.19,0,0,9,0,1
23414.29,0,0,9,0,1
23414.39,0,0,9,0,1
23414.56,0,0,9,0,1
23414.66,0,0,9,0,1
23414.76,0,0,9,0,1
23414.86,0,0,9,0,1
23414.97,0,0,9,0,1
23415.07,0,0,9,0,1
23415.17,0,0,9,0,1
23415.27,0,0,9,0,1
23415.27,0,0,7,0,1
24596.80,1,0,3,677,1
24596.90,1,0,3,677,1
24597.00,1,0,3,677,1
24597.10,1,0,3,677,1
24597.20,1,2,3,677,1
24597.30,0,0,3,677,1
24597.40,1,2,3,677,1
24597.50,0,0,4,0,1
24597.60,0,0,4,0,1
24597.70,0,0,4,0,1
24597.80,0,0,4,0,1
24597.90,0,0,4,0,1
24598.00,0,0,5,0,1
24598.10,0,0,5,0,1
24598.20,0,0,5,0,1
24598.30,0,0,5,0,1
24598.40,0,0,5,0,1
24598.58,0,0,7,0,1
24598.68,0,0,7,0,1
24598.78,0,0,7,0,1
24598.88,0,0,7,0,1
24598.98,0,0,7,0,1
24599.08,0,0,7,0,1
24599.18,0,0,7,0,1
24599.28,0,0,7,0,1
24599.28,0,0,7,0,1
25312.14,1,0,9,212,1
25312.24,1,0,9,212,1
25312.35,1,0,9,212,1
25312.45,1,0,9,0,1
25312.55,1,0,9,0,1
25312.65,1,0,9,0,1
25312.75,1,0,9,0,1
25312.85,1,0,9,0,1
25312.95,1,2,9,0,1
25313.05,1,2,9,0,1
25313.15,1,2,9,0,1
25313.25,1,0,9,0,1
25313.35,1,0,9,0,1
25313.52,1,2,9,0,1
25313.62,1,0,9,0,1
25313.72,1,2,9,0,1
25313.82,1,2,9,0,1
25313.93,1,0,9,0,1
25314.03,1,0,9,0,1
25314.13,1,2,9,0,1
25314.23,1,2,9,0,1
25314.33,1,2,9,0,1
25314.43,1,2,9,0,1
25314.53,1,0,9,0,1
25314.63,1,0,9,0,1
25314.63,0,0,7,0,1
25319.53,1,0,3,343,1
25319.63,1,0,3,343,1
25319.73,1,2,3,343,1
25319.83,1,2,3,343,1
25319.93,1,0,4,0,1
25320.03,1,2,4,0,1
25320.13,1,0,4,0,1
25320.23,1,0,4,0,1
25320.33,1,2,4,0,1
25320.43,1,0,5,0,1
25320.53,1,2,5,0,1
25320.63,1,0,5,0,1
25320.73,0,2,5,0,1
25320.83,0,0,5,0,1
25321.01,0,0,7,0,1
25321.11,0,0,7,0,1
25321.21,0,0,7,0,1
25321.31,0,0,7,0,1
25321.41,0,0,7,0,1
25321.51,0,0,7,0,1
25321.61,0,0,7,0,1
25321.71,0,0,7,0,1
25321.71,0,0,7,0,1
26286.75,1,0,3,556,0
26286.85,0,0,3,556,0
26286.95,1,0,3,556,0
26287.05,0,0,3,556,0
26287.15,1,0,3,556,0
26287.25,1,0,3,556,0
26287.35,1,0,4,0,0
26287.45,1,2,4,0,0
26287.55,1,2,4,0,0
26287.65,1,2,4,0,0
26287.75,1,0,4,0,0
26287.85,1,0,5,0,0
26287.95,1,0,5,0,0
26288.05,1,2,5,0,0
26288.15,1,2,5,0,0
26288.25,1,0,5,0,0
26288.43,1,2,7,0,0
26288.53,1,0,7,0,0
26288.63,0,0,7,0,0
26288.73,0,0,7,0,0
26288.83,1,2,7,0,0
26288.93,1,0,7,0,0
26289.03,1,0,7,0,0
26289.13,1,0,7,0,0
26289.23,1,2,7,0,0
26289.33,1,2,7,0,0
26289.43,1,2,7,0,0
26289.53,1,2,7,0,0
26289.63,1,2,7,0,0
26289.73,1,2,7,0,0
26289.83,1,0,7,0,0
26289.93,1,0,7,0,0
26290.03,1,2,7,0,0
26290.13,1,0,7,0,0
26290.23,1,2,7,0,0
26290.33,1,2,7,0,0
26290.44,1,2,7,0,0
26290.54,1,2,7,0,0
26290.64,1,2,7,0,0
26290.74,1,2,7,0,0
26290.74,0,0,7,0,0
26292.26,1,0,9,662,1
26292.36,1,0,9,662,1
26292.46,1,0,9,662,1
26292.56,1,2,9,662,1
26292.66,1,2,9,662,1
26292.76,1,2,9,662,1
26292.86,1,2,9,662,1
26292.96,1,2,9,0,1
26293.06,1,2,9,0,1
26293.16,1,2,9,0,1
26293.26,1,0,9,0,1
26293.36,1,2,9,0,1
26293.46,0,0,9,0,1
26293.56,0,0,9,0,1
26293.66,0,0,9,0,1
26293.76,0,0,9,0,1
26293.86,0,0,9,0,1
26294.04,0,0,9,0,1
26294.14,0,0,9,0,1
26294.24,0,0,9,0,1
26294.34,0,0,9,0,1
26294.44,0,0,9,0,1
26294.54,0,0,9,0,1
26294.64,0,0,9,0,1
26294.74,0,0,9,0,1
26294.74,0,0,7,0,1
26332.54,1,0,9,266,0
26332.64,1,0,9,266,0
26332.74,1,2,9,266,0
26332.84,1,2,9,0,0
26332.94,0,0,9,0,0
26333.04,0,0,9,0,0
26333.14,0,0,9,0,0
26333.24,0,0,9,0,0
26333.34,0,0,9,0,0
26333.45,0,0,9,0,0
26333.55,0,0,9,0,0
26333.65,0,0,9,0,0
26333.75,0,0,9,0,0
26333.92,0,0,9,0,0
26334.02,0,0,9,0,0
26334.12,0,0,9,0,0
26334.22,0,0,9,0,0
26334.32,0,0,9,0,0
26334.42,0,0,9,0,0
26334.52,0,0,9,0,0
26334.62,0,0,9,0,0
26334.62,0,0,7,0,0
27165.48,1,0,9,644,1
27165.58,1,0,9,644,1
27165.68,1,2,9,644,1
27165.78,1,0,9,644,1
27165.88,1,2,9,644,1
27165.98,1,2,9,644,1
27166.08,0,0,9,644,1
27166.18,0,0,9,0,1
27166.28,0,0,9,0,1
27166.38,0,0,9,0,1
27166.48,0,0,9,0,1
27166.58,0,0,9,0,1
27166.68,0,0,9,0,1
27166.78,0,0,9,0,1
27166.88,0,0,9,0,1
27166.99,0,0,9,0,1
27167.09,0,0,9,0,1
27167.26,0,0,9,0,1
27167.36,0,0,9,0,1
27167.46,0,0,9,0,1
27167.56,0,0,9,0,1
27167.66,0,0,9,0,1
27167.76,0,0,9,0,1
27167.86,0,0,9,0,1
27167.96,0,0,9,0,1
27167.96,0,0,7,0,1
27493.28,1,0,3,375,1
27493.38,1,0,3,375,1
27493.48,1,2,3,375,1
27493.58,1,2,3,375,1
27493.68,1,2,4,0,1
27493.78,1,2,4,0,1
27493.88,1,0,4,0,1
27493.98,1,0,4,0,1
27494.08,1,2,4,0,1
27494.18,1,2,5,0,1
27494.28,1,2,5,0,1
27494.38,1,2,5,0,1
27494.48,1,0,5,0,1
27494.58,1,2,5,0,1
27494.76,1,2,7,0,1
27494.86,0,0,7,0,1
27494.96,0,0,7,0,1
27495.06,0,0,7,0,1
27495.16,0,0,7,0,1
27495.26,0,0,7,0,1
27495.36,1,0,7,0,1
27495.46,1,0,7,0,1
27495.56,1,2,7,0,1
27495.66,1,2,7,0,1
27495.76,1,0,7,0,1
27495.86,1,2,7,0,1
27495.96,1,0,7,0,1
27496.06,1,2,7,0,1
27496.16,1,2,7,0,1
27496.26,1,2,7,0,1
27496.37,1,2,7,0,1
27496.47,1,0,7,0,1
27496.57,1,2,7,0,1
27496.67,1,2,7,0,1
27496.77,1,0,7,0,1
27496.87,1,2,7,0,1
27496.97,1,2,7,0,1
27497.07,1,2,7,0,1
27497.07,0,0,7,0,1
27499.96,1,0,3,262,0
27500.06,1,0,3,262,0
27500.16,1,2,3,262,0
27500.26,1,2,4,0,0
27500.36,1,0,4,0,0
27500.47,1,0,4,0,0
27500.57,1,2,4,0,0
27500.67,1,2,4,0,0
27500.77,1,2,5,0,0
27500.87,1,2,5,0,0
27500.97,1,0,5,0,0
27501.07,1,0,5,0,0
27501.17,1,0,5,0,0
27501.34,1,0,7,0,0
27501.44,0,0,7,0,0
27501.54,0,0,7,0,0
27501.64,0,0,7,0,0
27501.74,0,0,7,0,0
27501.84,0,0,7,0,0
27501.94,0,0,7,0,0
27502.05,0,0,7,0,0
27502.05,0,0,7,0,0
28497.42,1,0,3,352,0
28497.52,1,0,3,352,0
28497.62,1,2,3,352,0
28497.72,1,0,3,352,0
28497.82,1,0,4,0,0
28497.93,1,0,4,0,0
28498.03,1,2,4,0,0
28498.13,1,2,4,0,0
28498.23,1,2,4,0,0
28498.33,1,0,5,0,0
28498.43,1,0,5,0,0
28498.53,1,0,5,0,0
28498.63,1,0,5,0,0
28498.73,1,2,5,0,0
28498.90,1,0,7,0,0
28499.00,1,2,7,0,0
28499.10,1,0,7,0,0
28499.20,1,0,7,0,0
28499.30,1,2,7,0,0
28499.40,1,2,7,0,0
28499.51,1,2,7,0,0
28499.61,1,2,7,0,0
28499.71,1,0,7,0,0
28499.81,1,0,7,0,0
28499.91,1,0,7,0,0
28500.01,1,2,7,0,0
28500.11,1,2,7,0,0
28500.21,1,2,7,0,0
28500.31,1,2,7,0,0
28500.41,1,2,7,0,0
28500.51,1,2,7,0,0
28500.61,1,0,7,0,0
28500.71,1,2,7,0,0
28500.81,1,2,7,0,0
28500.91,1,2,7,0,0
28501.01,1,0,7,0,0
28501.11,1,2,7,0,0
28501.21,1,2,7,0,0
28501.31,1,2,7,0,0
28501.41,1,0,7,0,0
28501.41,0,0,7,0,0
29678.80,1,0,9,743,1
29678.90,1,0,9,743,1
29679.00,1,2,9,743,1
29679.10,1,2,9,743,1
29679.20,1,2,9,743,1
29679.30,1,0,9,743,1
29679.40,1,2,9,743,1
29679.50,1,0,9,743,1
29679.60,0,0,9,0,1
29679.71,0,0,9,0,1
29679.81,0,0,9,0,1
29679.91,0,0,9,0,1
29680.01,0,0,9,0,1
29680.11,0,0,9,0,1
29680.21,0,0,9,0,1
29680.31,0,0,9,0,1
29680.41,0,0,9,0,1
29680.51,0,0,9,0,1
29680.68,0,0,9,0,1
29680.78,0,0,9,0,1
29680.88,0,0,9,0,1
29680.98,0,0,9,0,1
29681.08,0,0,9,0,1
29681.18,0,0,9,0,1
29681.29,0,0,9,0,1
29681.39,0,0,9,0,1
29681.39,0,0,7,0,1
30622.02,1,0,3,324,1
30622.12,1,0,3,324,1
30622.22,1,0,3,324,1
30622.32,1,2,3,324,1
30622.42,0,0,4,0,1
30622.52,0,0,4,0,1
30622.62,0,0,4,0,1
30622.72,0,0,4,0,1
30622.82,0,0,4,0,1
30622.92,0,0,5,0,1
30623.02,0,0,5,0,1
30623.12,0,0,5,0,1
30623.22,0,0,5,0,1
30623.32,0,0,5,0,1
30623.50,0,0,7,0,1
30623.60,0,0,7,0,1
30623.70,0,0,7,0,1
30623.80,0,0,7,0,1
30623.90,0,0,7,0,1
30624.00,0,0,7,0,1
30624.10,0,0,7,0,1
30624.20,0,0,7,0,1
30624.20,0,0,7,0,1
30702.04,1,0,3,709,0
30702.14,1,0,3,709,0
30702.24,1,0,3,709,0
30702.34,1,0,3,709,0
